created_at,text,cleaned_text
Tue Aug 19 03:45:26 +0000 2025,@allizwell010 menyerah saja kawan bbrpa hal tidak harus dipaksa untuk dilewati. kalau perkara perjalann kadang jeda juga adalah proses perjalanan. berhenti sejenak perbaiki yang sempat rusak. lalu jalan dengan segenap luka yang mulai sembuh dan terlatih.,user serah kawan bbrpa hal paksa lewat perkara perjalann jeda proses jalan henti baik rusak jalan segenap luka sembuh latih
Tue Aug 19 02:50:20 +0000 2025,@dpubmckjateng @BPTDKLSII_JTNG @pu_jalan_jtgdiy @LaporGub_ @berandasleman_ Yuk 17an wis rampung saat e pantau lubang2 jalanan yg ada. Lampu jalan yg padam. Rambu yg rusak. Lampu apill yg tak normal.,user user user user user yuk wis rampung pantau lubang jalan lampu jalan padam rambu rusak lampu apill tak normal
Tue Aug 19 02:14:59 +0000 2025,@linqz_4me @sosmedkeras Ada yang namanya angin ya anak lonte. Satu titik api masuk ke mata orang bisa rusak permanent mata orang orang di jalan bukan naek motor semua ada yang naek becak ada yang naek sepeda ada yang jalan kaki anak lonte ga bisa mikir!!,user user nama angin anak lonte titik api masuk mata orang rusak permanent mata orang orang jalan naek motor naek becak naek sepeda jalan kaki anak lonte mikir
Tue Aug 19 01:49:06 +0000 2025,@Mdy_Asmara1701 Saat ini pembangunan jalan di Pati sangat bagus jalan yg puluhan tahun rusak di perbaiki. Tuntutan tentang pajak turun sudah di turun kan Dan sudah secara terbuka meminta maaf.,user bangun jalan pati bagus jalan puluh rusak baik tuntut pajak turun turun buka maaf
Tue Aug 19 01:36:46 +0000 2025,Dear Pak @AgusYudhoyono mohon dibantu betonisasi di sepanjang Jalan Pantura di Kab. Pekalongan berulangkali rusak hanya ditambal dan belum tersentuh program betonisasi seperti Jalan Pantura di daerah lain. Mengingat warga Kab. Pekalongan juga sama2 membayar pajak https://t.co/mj4gRnVlQu,dear user mohon bantu betonisasi jalan pantura kab kalong rusak tambal sentuh program betonisasi jalan pantura daerah warga kab kalong bayar pajak url
Tue Aug 19 00:46:13 +0000 2025,- Mlihat payung gua mau rusak akhirnya gua lipet karena ketutup jalan tol - MACET BGT + LAMPU MERAH - Telat 2 menit - TP PAS SAMPE BELUM ADA ORANG BJIRR,mlihat payung rusak lipet tutup jalan tol macet lampu merah telat menit sampe orang bjirr
Tue Aug 19 00:24:05 +0000 2025,keribetan pagi ini 1. isi bensin udah antri tinggal 2 motor aja mesin Pom nya tiba2 rusak 2. jalan pintas menuju kantor ditutup total sehingga harus memutar 3. turun hujan gerimis hanya diarea kantor,keribetan pagi isi bensin antri tinggal motor mesin pom rusak jalan pintas kantor tutup total putar turun hujan gerimis area kantor
Mon Aug 18 23:49:53 +0000 2025,Pemerintah Kabupaten Bandung menargetkan perbaikan 500 kilometer jalan kabupaten tuntas dalam tiga Tahun... https://t.co/m0avBxp1ap https://t.co/W8v8wpslz4,perintah kabupaten bandung target baik kilometer jalan kabupaten tuntas url url
Mon Aug 18 22:23:34 +0000 2025,@ngrzeee @Hilmi28 hamas adalah sumber rusak jalan konoha? gitu maksud lu? kagok edan,user user hamas sumber rusak jalan konoha maksud kagok edan
Mon Aug 18 19:39:22 +0000 2025,sering bgt dikatain klo gabisa motoran. Ya terus knp? rumah aku itu sering bgt jalannya dilalui truk udah banyak jalan yang rusak udah sering bgt kecelakan di depan rumahku (rumahku deket jalan raya). itu alesannya ibu aku ga ngebolehin motoran,dikatain gabisa motor rumah jalan truk jalan rusak cela rumah rumah deket jalan raya alesannya ngebolehin motor
Mon Aug 18 17:56:56 +0000 2025,@mahrennn Fakta Apa yang dibongkar? Rakyat udh tau gaji gede judol kalah jalan pintas korupsi rusak negeri ini. Kalau cuma ngasih tau rakyat udh tau solusi tindakan tapi udh terlalu pesimis sama pak Bowo cuma berharap pejabat korup cepet mati,user fakta bongkar rakyat udh tau gaji gede judol kalah jalan pintas korupsi rusak negeri ngasih tau rakyat udh tau solusi tindak udh pesimis bowo harap jabat korup cepet mati
Mon Aug 18 16:54:09 +0000 2025,Hasbi Jayabaya Soroti Jalan Desa Rusak Janjikan Audit 339 Kepala Desa https://t.co/nzweQrIktN,hasbi jayabaya sorot jalan desa rusak janji audit kepala desa url
Mon Aug 18 15:44:42 +0000 2025,Padahal si lea ini jago nulisnya sayang banget ide pokok jalan ceritanya ga dari kepalanya sendiri Dannnn bohong. Aduh klo udah bohong mah sudah rusak integritas,lea jago nulisnya sayang ide pokok jalan cerita kepala bohong aduh bohong rusak integritas
Mon Aug 18 14:23:22 +0000 2025,Masyarakat Keluhkan Kondisi Jalan Letkol H Mahmud Abu Hasan Yang Rusak Diduga Akibat Beban Berat Kendaraan https://t.co/XnFjbPZkGa,masyarakat keluh kondisi jalan letkol mahmud abu hasan rusak duga akibat beban berat kendara url
Mon Aug 18 14:05:42 +0000 2025,Kalo udah bener bener energi rusak mau di pikirkan dan cari jalan tengahnya pun tetap gak bisaaaa tetap ingin lepas,kalo energi rusak pikir cari jalan lepas
Mon Aug 18 13:55:50 +0000 2025,Gw jg g bisa bawa motor pernah belajar diajarin temen tapi cuma sampe di lapangan aja blm ke Jalan raya. Sampe sekarang udah nikah g ada yg ngajarin suami g mau ajarin kalo pake motor dia takut rusak . Smpe mikir kenapa cuma ada latihan menyetir mobil ya g ada yg buat motor,bawa motor ajar diajarin temen sampe lapang blm jalan raya sampe nikah ngajarin suami ajarin kalo pakai motor takut rusak smpe mikir latih setir mobil motor
Mon Aug 18 13:03:07 +0000 2025,LU YAKIN ITU 100% PAJAK DIGUNAIN UTK RAKYAT?? YG PENTING NOH JALAN RUSAK SUBSIDI PENDIDIKAN KENA EFISIENSI SEMUA. APA2 MAKIN MAHAL WHERE TF IS THIS PAJAK FOR MASYARAKAT UR TALKING ABT BITCH? PEJABAT TAI ANJING NOH YG NIKMATIN PAJAK!,pajak digunain utk rakyat noh jalan rusak subsidi didik kena efisiensi mahal where this pajak for masyarakat talking abt bitch jabat tai anjing noh nikmatin pajak
Mon Aug 18 12:13:49 +0000 2025,️ Baru aja di betonisasi bulan lalu sekarang udah rusak lagi?? Seperti yang kita semua tau Jalan Dharma Bakti Sigunggung ini memang dari dulu rentan sama banjir dan kerusakan jalan Waktu akhirnya dibetonisasi kita semua sempat senang karena jalannya jadi lebih layak https://t.co/6bsKcWXqW1,betonisasi rusak tau jalan dharma bakti sigunggung rentan banjir rusa jalan betonisasi senang jalan layak url
Mon Aug 18 12:03:58 +0000 2025,@bangsupians Jln Tole Iskandar kapan di perhatikan pak Supian? Jalan ga rata banyak lubang bekas galian yang tidak rata di perbaiki nya. Trotoar rusak. Mohon jadi perhatian pak ,user jalan tole iskandar perhati supian jalan lubang bekas gali baik trotoar rusak mohon perhati
Mon Aug 18 12:03:04 +0000 2025,@pemerintahdepok Jln Tole Iskandar kapan di perhatikan pak Supian? Jalan ga rata banyak lubang bekas galian yang tidak rata di perbaiki nya. Trotoar rusak. Mohon jadi perhatian pak ,user jalan tole iskandar perhati supian jalan lubang bekas gali baik trotoar rusak mohon perhati
Mon Aug 18 11:55:30 +0000 2025,Dulu pas motor aku rusak dan belum bisa beli baru pas jalan kerja bingung gimana caranya wkwkw Ojol terus tekor banget. Akhirnya jalan dari rumah ke halte busway 15 menit turun busway naik jaklingko dari halte jaklingko 5menit sampe lah tempat kerja. Mantab ,motor rusak beli jalan kerja bingung gimana wkwkw ojol tekor jalan rumah halte busway menit turun busway jaklingko halte jaklingko menit sampe kerja mantab
Mon Aug 18 11:06:08 +0000 2025,@Kucingnya2D @Yoimiyea Bagus lagi kalau duit negara buat benerin jalur pejalan kaki biar nyaman dan ga rusak bolong2. Kotor pula. Tapi aku ttp jalan kaki sih di tengah ga becusnya pemerenta ngurusin trotoar,user user bagus duit negara benerin jalur pejal kaki biar nyaman rusak bolong kotor jalan kaki becus renta ngurusin trotoar
Mon Aug 18 10:51:53 +0000 2025,Potret Lamborghini Rusak Parah setelah Hantam Pembatas Jalan di Tol Kunciran https://t.co/DOR9A1aqRU,potret lamborghini rusak parah hantam batas jalan tol kuncir url
Mon Aug 18 10:31:14 +0000 2025,Bupati Lebak Hasbi Jayabaya semprot kades Jalan desa rusak jaro malah pamer Fortuner &amp; Pajero! Siap-siap diaudit https://t.co/rPG14QIjIl Lomba Radar 24 News Radar24News mora so high school #BeritaRadar24News,bupati lebak hasbi jayabaya semprot kades jalan desa rusak jaro pamer fortuner pajero audit url lomba radar news radar news mora high school
Mon Aug 18 08:49:25 +0000 2025,@randomable_ Itu jalan sebelah kiri masih Kosong banget. ini si Cina songong. Maen patahin mukul dan ngerusak aja. Kalo gw pasti akan gw rusakin juga itu pajero. Biar sama Rusak dan sama Bonyok dah.,user jalan belah kiri kosong cina songong maen patahin mukul ngerusak kalo rusakin pajero biar rusak bonyok dah
Mon Aug 18 08:11:20 +0000 2025,@Haypir12 @randomable_ Kalau seluruh rakyat kompak gak bayar pajak pemerintah langsung kehabisan dana. Layanan publik ambruk: jalan rusak sekolah tutup polisi mogok militer lemah bisa rentan invasi. Ekonomi awalnya meledak tapi kemudian kolaps karena infrastruktur bobrok. Bisa picu kekacauan ,user user rakyat kompak bayar pajak perintah langsung habis dana layan publik ambruk jalan rusak sekolah tutup polisi mogok militer lemah rentan invasi ekonomi ledak kolaps infrastruktur bobrok picu kacau
Mon Aug 18 07:49:20 +0000 2025,@AirinDatangLagi Sudah seharusnya bangsa dan rakyat Indonesia malu diera sebelumnya malaysia belajar banyak dari Republik ini masalah jalan tol dan faktanya skrg ini kita sulit melihat jalan rusak disana krn sampai pedesaan masyarakat menggunakan mobil sedan karena jalannya setidaknya 85% baik.,user bangsa rakyat indonesia malu era malaysia ajar republik jalan tol fakta sulit jalan rusak desa masyarakat mobil sedan jalan tidak
Mon Aug 18 06:25:11 +0000 2025,Turlalin pada tempat tempat rawan macet akibat jalan rusak. @prabowo @listyosigitprabowo @divisihumaspolri @poldakaltim @ramadhan_1982 @doeahmad #divhumaspolri #Poldakaltim #PolresKutim #TulusMelayaniUntukMasyarakat #polriuntukmasyarakat #KutaiTimur https://t.co/8HkIypALGL,turlalin rawan macet akibat jalan rusak user user user user user user url
Mon Aug 18 06:01:53 +0000 2025,Bacaan: https://t.co/ndjrtWlFjc,baca url
Mon Aug 18 05:35:04 +0000 2025,@akundettol @cimolloml Bisa kita lihat betapa rusak dan bobroknya sistem transum dan fasilitas jalan di Indonesia sehingga kepemilikan sepeda motor adalah hal yg wajib,user user lihat betapa rusak bobrok sistem transum fasilitas jalan indonesia milik sepeda motor hal wajib
Mon Aug 18 05:23:58 +0000 2025,@achehsultanate di kalimantan jalan pun masih tanah dan rusak,user kalimantan jalan tanah rusak
Mon Aug 18 04:49:21 +0000 2025,Lapor jalan rusak cari lowongan kerja sampe akses layanan kesehatan mental sekarang bisa dari satu aplikasi Sekelik! Lampung-In aplikasi all in one dari Pemprov Lampung ini hadir buat mempermudah warga Lampung! Dengan Lampung-in warga nggak perlu ribet pake banyak https://t.co/e03FdgolWv,lapor jalan rusak cari lowong kerja sampe akses layan sehat mental aplikasi kelik lampung aplikasi all one pemprov lampung hadir mudah warga lampung lampung warga ribet pakai url
Mon Aug 18 04:42:33 +0000 2025,Miris selama 80 Tahun jalan di Kampung ini Rusak. Alhamdulillah di jaman Gubernur Jawa Barat Sekarang &amp; Bupati Bogor Sekarang jalan di Kampung ini Diperbaiki... ALHAMDULILLAH SELAMA 80 TAHUN MENDERITA JALAN RUSAK KINI ADA PERBAIKAN... https://t.co/m2vXfeneVW,miris jalan kampung rusak jaman gubernur jawa barat bupati bogor jalan kampung baik derita jalan rusak baik url
Mon Aug 18 03:19:49 +0000 2025,Walaupun ada banyak jalan mulus yg ingin kalian lewati tapi kalau pikiran kalian rusak kalian akan kecelakaan bangsat!! Apa khe?! Apa khe?! Aku karya makmur ne!!,jalan mulus lewat pikir rusak celaka bangsat khe khe karya makmur
Mon Aug 18 03:10:13 +0000 2025,wuwa! guyss ada yang tau tips biar jalan di septimont ga fps drop gakk? sender pernah liat disuruh ke jembatan rusak dket raguna trs pd masang teleport disitu. kalau itu juga bikin nya gimanna yaa? TIA (pdhl di region lain lancar btul. sdih) https://t.co/s7Zag79WI1,wuwa guyss tau tips biar jalan septimont fps drop gakk sender lihat suruh jembatan rusak dket raguna masang teleport gimanna yaa tia pdhl region lancar btul sdih url
Mon Aug 18 01:04:03 +0000 2025,DIRGAHAYU KEMERDEKAAN NKRI yg ke 80.🇲🇨🇲🇨 Usia yg udh sgt sepuh jalan tertatih2 menapaki jalan terjal berbatu cadas. Sehrsnya udh lepas landas tp negeriku masih terus berada di hanggar bolak balik memperbaiki mesin rusak karena salah kelola. Doa terbaikku untukmu negeriku.🇲🇨 https://t.co/2kN3PLiQ23,dirgahayu merdeka nkri usia udh sepuh jalan tatih tapak jalan terjal batu cadas sehrsnya udh lepas landas negeri hanggar bolak baik mesin rusak salah kelola doa baik negeri url
Mon Aug 18 00:26:38 +0000 2025,TEREGOIS UDAH GITU MOTOR NGALANGIN JALAN SUKANYAA spionnya rusak ga dibenerin,ego motor ngalangin jalan sukanyaa spion rusak dibenerin
Mon Aug 18 00:00:51 +0000 2025,Ada yang terkendala jalan yang rusak bahkan tidak ada jalan tidak ada jembatan untuk menyebrangi sungai yang lebar dan berarus deras. https://t.co/NB7cvN8Bwj,kendala jalan rusak jalan jembatan menyebrangi sungai lebar arus deras url
Sun Aug 17 20:17:31 +0000 2025,@tististiseoytis @cimolloml pake feeling biar ga kekencengan atau ga ke lambat an ntar deh kalau dah bisa terus langsung dijalan raya bakal bisa atur feeling gas apalagi jalan di jalan rusak hour ditantang feeling sama kefokusan nyetir sara belajar motor gigi jgn matic kalau adanya motor mati,user user pakai feeling biar kenceng lambat ntar deh dah langsung jalan raya atur feeling gas jalan jalan rusak hour tantang feeling fokus nyetir sara ajar motor gigi matic motor mati
Sun Aug 17 20:08:51 +0000 2025,nih y skema jalan kebongkar bejat dan gak kredibelnya wercok tu ntar bakal rusak dari dalem dan dari bawah ke atas !!! kalo udah banyak kroco mampus kakap bakal saling tusuk jilat pinggir kuku jempol kaki kasih coli ego sendiri. dari situ mereka mati.,nih skema jalan bongkar bejat kredibelnya wercok ntar rusak dalem kalo kroco mampus kakap tusuk jilat pinggir kuku jempol kaki kasih coli ego mati
Sun Aug 17 19:46:19 +0000 2025,Karena mindset kebanyakan orang Indonesia yang masih seperti ini maka tidak heran Jokowi mengenakan berbagai pakaian daerah tertentu tapi masih merusak daerah2 tersebut. Karena mindset Jokowi pun sama cosplay aja. Rusak daerah tetep jalan. He doesn't care abt the culture.,mindset banyak orang indonesia heran jokowi kena pakai daerah rusak daerah mindset jokowi cosplay rusak daerah tetep jalan doesn care abt the culture
Sun Aug 17 19:18:15 +0000 2025,@Sillyiliy @zona_merinding Wkwkwk masih aja begini gak dibuka aja rusak begitu apalagi dibuka kita gak bisa kontrol pikiran orang lain tapi kita bisa kontrol diri sendiri masih bersyukur ada yg ingetin dan biasanya yg komentar masalah pakaian itu adalah laki2 karna mereka tau jalan pikirannya gimana,user user wkwkwk buka rusak buka kontrol pikir orang kontrol syukur ingetin komentar pakai laki karna tau jalan pikir gimana
Sun Aug 17 18:25:29 +0000 2025,@somexthread indonesia alamnya indah tp pelan2 rusak krn manusianya rakus. yg masih bertahan susah diakses krn jalan ruaak di mana2. giliran bisa kena pungli dr warlok yg susah cari kerja. capek bgt hidup ,user indonesia alam indah pelan rusak manusia rakus tahan susah akses jalan ruaak gilir kena pungli warlok susah cari kerja capek hidup
Sun Aug 17 16:47:00 +0000 2025,@hannnvie Kalo bawa pici entim jalan-jalan tuh kek serbasalah TAKUT BANGET RUSAK KEK RAPUH BANGET GITU RASANYA,user kalo bawa pici entim jalan jalan tuh kek serbasalah takut rusak kek rapuh
Sun Aug 17 16:44:00 +0000 2025,Sidewalk aja sering bgt dijadiin jalan pintas utk pengendara motor (kalo lagi macet) yg akhirnya bikin jalanan rusak dan pejalan kaki jadi gak nyaman -sigh-,sidewalk dijadiin jalan pintas utk kendara motor kalo macet jalan rusak pejal kaki nyaman sigh
Sun Aug 17 16:16:12 +0000 2025,Jalan Brocedes (4/7): Capek di semua aspek akibat ngehadapi Max udah dpt yg diinginkan akhirnya Dan pun milih pensi di tahun itu (mngkn lbh cpt pensinya Dan ketimbang Bapak Vettel). Tp puncak kompenya ini hubungan mereka udah rusak serusaknya.,jalan brocedes capek aspek akibat ngehadapi max pensi mngkn lbh cpt pensi bapak vettel puncak kompenya hubung rusak rusak
Sun Aug 17 15:56:20 +0000 2025,Barang rongsokan masih aja dipertahankan. Udah sering rusak ganti ini itu mogok di jalan diperbaikin mulu tuh si butut ngabisin duit aje. Udh gitu minjem mobil mulu lagi. Sianjir kegirangan dong terus an y dapet ini itu. Ngaca lu setan. Gwe udah muak anjir,barang rongsok tahan rusak ganti mogok jalan diperbaikin mulu tuh butut ngabisin duit aje udh minjem mobil mulu sianjir girang dapet ngaca setan gwe muak waw
Sun Aug 17 15:37:56 +0000 2025,sepanjang malem gue gk bisa tidur merem doang tapi pikiran kemana-mana. udh dikasih sign sama universe buat gk usah lanjut. selama perjalanan dari hujan angin jalan rusak sampe hampir kegelincir tapi tetep di lanjutin,malem tidur merem pikir mana udh kasih sign universe jalan hujan angin jalan rusak sampe gelincir tetep lanjutin
Sun Aug 17 14:15:04 +0000 2025,@indra_kencana @0jenry1 @ObiWan_Catnobi Alasan yang sama kenapa jalan rusak ada terus biar tiap tahun enak,user user user alas jalan rusak biar enak
Sun Aug 17 14:04:03 +0000 2025,Allhamdulillah ikut senang bantuan Indonesia di hari kemerdekaan sudah sampai Gaza lagi Lewat jalur darat banyak diblokade dajjal rusak di jalan krn blokade dimaling gengster. Meskipun airdrop tergolong kureng tp ini lbh bs jangkau titik2 sulit. Pas Idul Fitri kita jg kirim,allhamdulillah senang bantu indonesia merdeka gaza jalur darat blokade dajjal rusak jalan blokade maling gengster airdrop golong reng lbh jangkau titik sulit idul fitri kirim
Sun Aug 17 13:59:16 +0000 2025,@Deesar244 Wkwkkwkw jokesnya selama ini jalan rusak di Lamongan tuh abadi soalnya ga kunjung diperbaiki-ditangani. Semoga membaik Lamongan. ,user wkwkkwkw jokesnya jalan rusak lamongan tuh abadi kunjung baik tangan moga baik lamongan
Sun Aug 17 13:27:37 +0000 2025,@tanyakanrl Waktu SMA naik angkot buat ke sekolah. Pas di jalan tiba² dibelakang di tabrak sama truk. Aku duduk disebelah kanan dan truk nabrak pas dibelakang aku. Alhamdulillah selamat cuma tempat minum dan casan rusak.,user sma angkot sekolah jalan belakang tabrak truk duduk belah kanan truk nabrak belakang selamat minum cas rusak
Sun Aug 17 11:41:25 +0000 2025,Ga merayakan hari kemerdekaan bukan berarti ga cinta Indonesia. Masih ada murid-murid yang harus jalan kaki pagi buta buat ke sekolah yang jaraknya lumayan jauh. Guru-guru menantang maut nyebrang lewat jembatan rusak. Di mana letak merdekanya?,raya merdeka cinta indonesia murid murid jalan kaki pagi buta sekolah jarak lumayan guru guru tantang maut nyebrang jembatan rusak letak
